millis,stamp,date,time,light,temp,vcc
3431999, 1341958393, 7/10/2012, 22:13:13, 0, 38.29, 0.00
3432998, 1341958394, 7/10/2012, 22:13:14, 0, 38.29, 0.00
3434000, 1341958395, 7/10/2012, 22:13:15, 0, 38.29, 0.00
3434999, 1341958396, 7/10/2012, 22:13:16, 0, 38.29, 0.00
3435999, 1341958397, 7/10/2012, 22:13:17, 0, 38.29, 0.00
3436999, 1341958398, 7/10/2012, 22:13:18, 0, 38.29, 0.00
3438000, 1341958399, 7/10/2012, 22:13:19, 0, 38.29, 0.00
3438998, 1341958400, 7/10/2012, 22:13:20, 0, 38.29, 0.00
3439998, 1341958401, 7/10/2012, 22:13:21, 0, 38.29, 0.00
3441000, 1341958402, 7/10/2012, 22:13:22, 0, 38.29, 0.00
3441998, 1341958403, 7/10/2012, 22:13:23, 0, 38.29, 0.00
3442999, 1341958404, 7/10/2012, 22:13:24, 0, 38.29, 0.00
3443999, 1341958405, 7/10/2012, 22:13:25, 0, 38.29, 0.00
3444999, 1341958406, 7/10/2012, 22:13:26, 0, 38.29, 0.00
3445999, 1341958407, 7/10/2012, 22:13:27, 0, 38.29, 0.00
3446999, 1341958408, 7/10/2012, 22:13:28, 0, 38.29, 0.00
3448000, 1341958409, 7/10/2012, 22:13:29, 0, 38.29, 0.00
3448999, 1341958410, 7/10/2012, 22:13:30, 0, 38.29, 0.00
3449999, 1341958411, 7/10/2012, 22:13:31, 0, 38.29, 0.00
3450999, 1341958412, 7/10/2012, 22:13:32, 0, 38.29, 0.00
3452000, 1341958413, 7/10/2012, 22:13:33, 0, 38.29, 0.00
3452998, 1341958414, 7/10/2012, 22:13:34, 0, 38.29, 0.00
3454000, 1341958415, 7/10/2012, 22:13:35, 0, 38.29, 0.00
3454999, 1341958416, 7/10/2012, 22:13:36, 0, 37.71, 0.00
3455998, 1341958417, 7/10/2012, 22:13:37, 959, 38.29, 1.17
3456999, 1341958418, 7/10/2012, 22:13:38, 961, 38.29, 1.17
3457998, 1341958419, 7/10/2012, 22:13:39, 961, 38.29, 1.18
3458999, 1341958420, 7/10/2012, 22:13:40, 959, 38.87, 1.17
3459999, 1341958421, 7/10/2012, 22:13:41, 958, 38.87, 1.17
3461000, 1341958422, 7/10/2012, 22:13:42, 959, 39.45, 1.17
3461999, 1341958423, 7/10/2012, 22:13:43, 962, 39.45, 1.17
3463000, 1341958424, 7/10/2012, 22:13:44, 961, 40.03, 1.18
3463999, 1341958425, 7/10/2012, 22:13:45, 958, 40.03, 1.17
3464999, 1341958426, 7/10/2012, 22:13:46, 955, 40.03, 1.18
3465999, 1341958427, 7/10/2012, 22:13:47, 954, 40.03, 1.18
3466999, 1341958427, 7/10/2012, 22:13:47, 958, 40.03, 1.18
3468000, 1341958428, 7/10/2012, 22:13:48, 956, 40.61, 1.18
3468999, 1341958429, 7/10/2012, 22:13:49, 953, 40.61, 1.18
3470000, 1341958430, 7/10/2012, 22:13:50, 959, 40.61, 1.17
3470999, 1341958431, 7/10/2012, 22:13:51, 961, 40.61, 1.18
3472000, 1341958432, 7/10/2012, 22:13:52, 959, 41.19, 1.17
3473000, 1341958433, 7/10/2012, 22:13:53, 958, 41.19, 1.17
3473999, 1341958434, 7/10/2012, 22:13:54, 959, 41.77, 1.17
3475000, 1341958435, 7/10/2012, 22:13:55, 961, 41.77, 1.17
3475999, 1341958436, 7/10/2012, 22:13:56, 961, 42.35, 1.18
3477000, 1341958437, 7/10/2012, 22:13:57, 959, 42.35, 1.17
3477999, 1341958438, 7/10/2012, 22:13:58, 959, 42.93, 1.17
3478999, 1341958439, 7/10/2012, 22:13:59, 961, 42.93, 1.17
3479999, 1341958440, 7/10/2012, 22:14:0, 962, 43.51, 1.18
3480998, 1341958441, 7/10/2012, 22:14:1, 961, 43.51, 1.17
3481999, 1341958442, 7/10/2012, 22:14:2, 958, 43.51, 1.17
3482999, 1341958443, 7/10/2012, 22:14:3, 960, 44.09, 1.17
3484000, 1341958444, 7/10/2012, 22:14:4, 962, 44.09, 1.17
3484999, 1341958445, 7/10/2012, 22:14:5, 960, 44.09, 1.17
3485999, 1341958446, 7/10/2012, 22:14:6, 961, 44.67, 1.18
3486998, 1341958447, 7/10/2012, 22:14:7, 960, 44.67, 1.17
3487998, 1341958448, 7/10/2012, 22:14:8, 962, 44.67, 1.17
3488999, 1341958449, 7/10/2012, 22:14:9, 961, 45.25, 1.17
3489999, 1341958450, 7/10/2012, 22:14:10, 959, 45.25, 1.17
3491000, 1341958451, 7/10/2012, 22:14:11, 958, 45.25, 1.17
3491999, 1341958452, 7/10/2012, 22:14:12, 960, 45.25, 1.17
3493000, 1341958453, 7/10/2012, 22:14:13, 962, 45.25, 1.17
3493999, 1341958454, 7/10/2012, 22:14:14, 960, 45.25, 1.17
3495000, 1341958455, 7/10/2012, 22:14:15, 958, 45.83, 1.17
3496000, 1341958456, 7/10/2012, 22:14:16, 959, 45.25, 1.17
3496999, 1341958457, 7/10/2012, 22:14:17, 962, 45.83, 1.17
3497999, 1341958458, 7/10/2012, 22:14:18, 959, 45.83, 1.17
3498999, 1341958459, 7/10/2012, 22:14:19, 959, 45.83, 1.17
3500000, 1341958460, 7/10/2012, 22:14:20, 958, 46.41, 1.17
3500999, 1341958461, 7/10/2012, 22:14:21, 961, 46.41, 1.17
3502000, 1341958462, 7/10/2012, 22:14:22, 962, 46.41, 1.17
3502999, 1341958463, 7/10/2012, 22:14:23, 960, 46.41, 1.17
3504000, 1341958464, 7/10/2012, 22:14:24, 958, 46.41, 1.17
3504999, 1341958465, 7/10/2012, 22:14:25, 959, 46.41, 1.17
3505999, 1341958466, 7/10/2012, 22:14:26, 958, 46.41, 1.18
3506999, 1341958467, 7/10/2012, 22:14:27, 962, 46.41, 1.18
3507998, 1341958468, 7/10/2012, 22:14:28, 959, 46.41, 1.17
3508999, 1341958469, 7/10/2012, 22:14:29, 9, 46.41, 140.80
3509998, 1341958470, 7/10/2012, 22:14:30, 1, 46.41, 1126.40
3510999, 1341958471, 7/10/2012, 22:14:31, 962, 46.41, 1.17
3511999, 1341958472, 7/10/2012, 22:14:32, 962, 46.41, 1.18
3512998, 1341958473, 7/10/2012, 22:14:33, 959, 46.41, 1.17
3514000, 1341958474, 7/10/2012, 22:14:34, 959, 46.41, 1.17
3514999, 1341958475, 7/10/2012, 22:14:35, 962, 46.41, 1.18
3516000, 1341958476, 7/10/2012, 22:14:36, 961, 46.41, 1.17
3516999, 1341958477, 7/10/2012, 22:14:37, 962, 46.99, 1.17
3518000, 1341958478, 7/10/2012, 22:14:38, 961, 46.99, 1.17
3518999, 1341958479, 7/10/2012, 22:14:39, 8, 46.41, 160.91
3520000, 1341958480, 7/10/2012, 22:14:40, 0, 46.41, 0.00
3520999, 1341958481, 7/10/2012, 22:14:41, 0, 46.41, 0.00
3521999, 1341958482, 7/10/2012, 22:14:42, 0, 45.83, 0.00
3523000, 1341958483, 7/10/2012, 22:14:43, 0, 45.83, 0.00
3523998, 1341958484, 7/10/2012, 22:14:44, 0, 45.83, 0.00
3525000, 1341958485, 7/10/2012, 22:14:45, 0, 45.83, 0.00
3525998, 1341958486, 7/10/2012, 22:14:46, 0, 45.25, 0.00
3526999, 1341958487, 7/10/2012, 22:14:47, 0, 45.25, 0.00
3528000, 1341958488, 7/10/2012, 22:14:48, 0, 45.25, 0.00
3528999, 1341958489, 7/10/2012, 22:14:49, 0, 44.67, 0.00
3529999, 1341958490, 7/10/2012, 22:14:50, 0, 44.67, 0.00
3530999, 1341958491, 7/10/2012, 22:14:51, 0, 44.67, 0.00
3532000, 1341958492, 7/10/2012, 22:14:52, 0, 44.09, 0.00
3532998, 1341958493, 7/10/2012, 22:14:53, 0, 44.09, 0.00
3534000, 1341958494, 7/10/2012, 22:14:54, 0, 44.09, 0.00
3534999, 1341958495, 7/10/2012, 22:14:55, 0, 44.09, 0.00
3535998, 1341958496, 7/10/2012, 22:14:56, 0, 44.09, 0.00
3537000, 1341958497, 7/10/2012, 22:14:57, 0, 43.51, 0.00
3537999, 1341958498, 7/10/2012, 22:14:58, 0, 43.51, 0.00
3538999, 1341958499, 7/10/2012, 22:14:59, 0, 43.51, 0.00
3539998, 1341958500, 7/10/2012, 22:15:0, 0, 43.51, 0.00
3541000, 1341958501, 7/10/2012, 22:15:1, 0, 43.51, 0.00
3541998, 1341958502, 7/10/2012, 22:15:2, 0, 43.51, 0.00
3543000, 1341958503, 7/10/2012, 22:15:3, 0, 42.93, 0.00
3543999, 1341958504, 7/10/2012, 22:15:4, 0, 42.93, 0.00
3544998, 1341958505, 7/10/2012, 22:15:5, 0, 42.93, 0.00
3546000, 1341958506, 7/10/2012, 22:15:6, 0, 42.93, 0.00
3546999, 1341958507, 7/10/2012, 22:15:7, 0, 42.93, 0.00
3547999, 1341958508, 7/10/2012, 22:15:8, 0, 42.35, 0.00
3548999, 1341958509, 7/10/2012, 22:15:9, 0, 42.35, 0.00
3549999, 1341958510, 7/10/2012, 22:15:10, 0, 42.35, 0.00
3550999, 1341958511, 7/10/2012, 22:15:11, 0, 42.35, 0.00
3552000, 1341958512, 7/10/2012, 22:15:12, 0, 42.35, 0.00
3552999, 1341958513, 7/10/2012, 22:15:13, 0, 42.35, 0.00
3553998, 1341958514, 7/10/2012, 22:15:14, 0, 42.35, 0.00
3555000, 1341958515, 7/10/2012, 22:15:15, 0, 42.35, 0.00
3555998, 1341958516, 7/10/2012, 22:15:16, 0, 42.35, 0.00
3556999, 1341958517, 7/10/2012, 22:15:17, 0, 41.77, 0.00
3557999, 1341958518, 7/10/2012, 22:15:18, 0, 41.77, 0.00
3559000, 1341958519, 7/10/2012, 22:15:19, 0, 41.77, 0.00
3559998, 1341958520, 7/10/2012, 22:15:20, 0, 41.77, 0.00
3560999, 1341958521, 7/10/2012, 22:15:21, 0, 41.77, 0.00
3561999, 1341958522, 7/10/2012, 22:15:22, 0, 41.77, 0.00
3562998, 1341958523, 7/10/2012, 22:15:23, 0, 41.77, 0.00
3564000, 1341958524, 7/10/2012, 22:15:24, 0, 41.77, 0.00
3564999, 1341958525, 7/10/2012, 22:15:25, 0, 41.77, 0.00
3565999, 1341958526, 7/10/2012, 22:15:26, 0, 41.77, 0.00
3567000, 1341958527, 7/10/2012, 22:15:27, 0, 41.19, 0.00
3568000, 1341958528, 7/10/2012, 22:15:28, 0, 41.77, 0.00
3568999, 1341958529, 7/10/2012, 22:15:29, 0, 41.77, 0.00
3569999, 1341958530, 7/10/2012, 22:15:30, 0, 41.77, 0.00
3570999, 1341958531, 7/10/2012, 22:15:31, 0, 41.77, 0.00
3571999, 1341958532, 7/10/2012, 22:15:32, 0, 41.77, 0.00
3573000, 1341958533, 7/10/2012, 22:15:33, 0, 41.19, 0.00
3573998, 1341958534, 7/10/2012, 22:15:34, 0, 41.19, 0.00
3575000, 1341958535, 7/10/2012, 22:15:35, 0, 41.19, 0.00
3576000, 1341958536, 7/10/2012, 22:15:36, 0, 41.77, 0.00
3576998, 1341958537, 7/10/2012, 22:15:37, 0, 41.19, 0.00
3578000, 1341958538, 7/10/2012, 22:15:38, 0, 41.19, 0.00
3578999, 1341958539, 7/10/2012, 22:15:39, 0, 41.19, 0.00
3579999, 1341958540, 7/10/2012, 22:15:40, 0, 41.19, 0.00
3580998, 1341958541, 7/10/2012, 22:15:41, 0, 41.19, 0.00
3582000, 1341958542, 7/10/2012, 22:15:42, 0, 41.19, 0.00
3582998, 1341958543, 7/10/2012, 22:15:43, 0, 41.19, 0.00
3583998, 1341958544, 7/10/2012, 22:15:44, 0, 41.19, 0.00
3585000, 1341958545, 7/10/2012, 22:15:45, 0, 41.19, 0.00
3585999, 1341958546, 7/10/2012, 22:15:46, 0, 41.19, 0.00
3587000, 1341958547, 7/10/2012, 22:15:47, 0, 41.19, 0.00
3587999, 1341958548, 7/10/2012, 22:15:48, 0, 41.19, 0.00
3589000, 1341958549, 7/10/2012, 22:15:49, 0, 41.19, 0.00
3589998, 1341958550, 7/10/2012, 22:15:50, 0, 41.19, 0.00
3591000, 1341958551, 7/10/2012, 22:15:51, 0, 41.19, 0.00
3592000, 1341958552, 7/10/2012, 22:15:52, 0, 41.19, 0.00
3592998, 1341958553, 7/10/2012, 22:15:53, 0, 41.19, 0.00
3593999, 1341958554, 7/10/2012, 22:15:54, 0, 41.19, 0.00
3594998, 1341958555, 7/10/2012, 22:15:55, 0, 41.19, 0.00
3596000, 1341958556, 7/10/2012, 22:15:56, 0, 40.61, 0.00
3596999, 1341958557, 7/10/2012, 22:15:57, 0, 41.19, 0.00
3597999, 1341958558, 7/10/2012, 22:15:58, 0, 40.61, 0.00
3599000, 1341958559, 7/10/2012, 22:15:59, 0, 40.61, 0.00
3600000, 1341958560, 7/10/2012, 22:16:0, 0, 40.61, 0.00
3600999, 1341958561, 7/10/2012, 22:16:1, 0, 40.61, 0.00
3601999, 1341958562, 7/10/2012, 22:16:2, 0, 40.61, 0.00
3602999, 1341958563, 7/10/2012, 22:16:3, 0, 40.61, 0.00
3603998, 1341958564, 7/10/2012, 22:16:4, 0, 40.61, 0.00
3605000, 1341958565, 7/10/2012, 22:16:5, 0, 40.61, 0.00
3605998, 1341958566, 7/10/2012, 22:16:6, 0, 40.61, 0.00
3606999, 1341958567, 7/10/2012, 22:16:7, 0, 40.61, 0.00
3608000, 1341958568, 7/10/2012, 22:16:8, 0, 40.61, 0.00
3608999, 1341958569, 7/10/2012, 22:16:9, 0, 40.61, 0.00
3610000, 1341958570, 7/10/2012, 22:16:10, 0, 40.61, 0.00
3610998, 1341958571, 7/10/2012, 22:16:11, 0, 40.61, 0.00
3612000, 1341958572, 7/10/2012, 22:16:12, 0, 40.61, 0.00
3612999, 1341958573, 7/10/2012, 22:16:13, 0, 40.61, 0.00
3614000, 1341958574, 7/10/2012, 22:16:14, 0, 40.61, 0.00
3614998, 1341958575, 7/10/2012, 22:16:15, 0, 40.61, 0.00
3616000, 1341958576, 7/10/2012, 22:16:16, 0, 40.61, 0.00
3617000, 1341958577, 7/10/2012, 22:16:17, 0, 40.61, 0.00
3617998, 1341958578, 7/10/2012, 22:16:18, 0, 40.61, 0.00
3618999, 1341958579, 7/10/2012, 22:16:19, 0, 40.61, 0.00
3619999, 1341958580, 7/10/2012, 22:16:20, 0, 40.61, 0.00
3620999, 1341958581, 7/10/2012, 22:16:21, 0, 40.61, 0.00
3621998, 1341958582, 7/10/2012, 22:16:22, 0, 40.61, 0.00
3623000, 1341958583, 7/10/2012, 22:16:23, 0, 40.61, 0.00
3624000, 1341958584, 7/10/2012, 22:16:24, 0, 40.61, 0.00
3624998, 1341958585, 7/10/2012, 22:16:25, 0, 40.61, 0.00
3625999, 1341958586, 7/10/2012, 22:16:26, 0, 40.61, 0.00
3626999, 1341958587, 7/10/2012, 22:16:27, 0, 40.61, 0.00
3627999, 1341958588, 7/10/2012, 22:16:28, 0, 40.61, 0.00
3628999, 1341958589, 7/10/2012, 22:16:29, 0, 40.61, 0.00
3630000, 1341958590, 7/10/2012, 22:16:30, 0, 40.61, 0.00
3630999, 1341958591, 7/10/2012, 22:16:31, 0, 40.03, 0.00
3632000, 1341958592, 7/10/2012, 22:16:32, 0, 40.03, 0.00
3632999, 1341958593, 7/10/2012, 22:16:33, 0, 40.03, 0.00
3633998, 1341958594, 7/10/2012, 22:16:34, 0, 40.03, 0.00
3635000, 1341958595, 7/10/2012, 22:16:35, 0, 40.61, 0.00
3635998, 1341958596, 7/10/2012, 22:16:36, 0, 40.03, 0.00
3636999, 1341958597, 7/10/2012, 22:16:37, 0, 40.03, 0.00
3637999, 1341958598, 7/10/2012, 22:16:38, 0, 40.03, 0.00
3638999, 1341958599, 7/10/2012, 22:16:39, 0, 40.61, 0.00
3639999, 1341958600, 7/10/2012, 22:16:40, 0, 40.03, 0.00
3640999, 1341958601, 7/10/2012, 22:16:41, 0, 40.03, 0.00
3641999, 1341958602, 7/10/2012, 22:16:42, 0, 40.03, 0.00
3642999, 1341958603, 7/10/2012, 22:16:43, 0, 40.61, 0.00
3644000, 1341958604, 7/10/2012, 22:16:44, 0, 40.03, 0.00
3644998, 1341958605, 7/10/2012, 22:16:45, 0, 40.03, 0.00
3646000, 1341958606, 7/10/2012, 22:16:46, 0, 40.03, 0.00
3646999, 1341958607, 7/10/2012, 22:16:47, 0, 40.03, 0.00
3648000, 1341958608, 7/10/2012, 22:16:48, 0, 40.03, 0.00
3648999, 1341958609, 7/10/2012, 22:16:49, 0, 40.03, 0.00
3649999, 1341958610, 7/10/2012, 22:16:50, 0, 40.03, 0.00
3650999, 1341958611, 7/10/2012, 22:16:51, 0, 40.03, 0.00
3651999, 1341958612, 7/10/2012, 22:16:52, 0, 40.03, 0.00
3653000, 1341958613, 7/10/2012, 22:16:53, 0, 40.03, 0.00
3653998, 1341958614, 7/10/2012, 22:16:54, 0, 40.03, 0.00
3655000, 1341958615, 7/10/2012, 22:16:55, 0, 40.03, 0.00
3656000, 1341958616, 7/10/2012, 22:16:56, 0, 40.61, 0.00
3656999, 1341958617, 7/10/2012, 22:16:57, 0, 40.03, 0.00
3657999, 1341958618, 7/10/2012, 22:16:58, 0, 40.03, 0.00
3658998, 1341958619, 7/10/2012, 22:16:59, 0, 40.61, 0.00
3660000, 1341958620, 7/10/2012, 22:17:0, 0, 40.03, 0.00
3660998, 1341958621, 7/10/2012, 22:17:1, 0, 40.03, 0.00
3662000, 1341958622, 7/10/2012, 22:17:2, 0, 40.03, 0.00
3662999, 1341958623, 7/10/2012, 22:17:3, 0, 40.03, 0.00
3663998, 1341958624, 7/10/2012, 22:17:4, 0, 40.03, 0.00
3665000, 1341958625, 7/10/2012, 22:17:5, 0, 40.03, 0.00
3665999, 1341958626, 7/10/2012, 22:17:6, 0, 40.03, 0.00
3666999, 1341958627, 7/10/2012, 22:17:7, 0, 40.03, 0.00
3667999, 1341958628, 7/10/2012, 22:17:8, 0, 40.03, 0.00
3669000, 1341958629, 7/10/2012, 22:17:9, 0, 40.03, 0.00
3669999, 1341958630, 7/10/2012, 22:17:10, 0, 40.03, 0.00
3671000, 1341958631, 7/10/2012, 22:17:11, 0, 40.03, 0.00
3671999, 1341958632, 7/10/2012, 22:17:12, 0, 40.03, 0.00
3672999, 1341958633, 7/10/2012, 22:17:13, 0, 40.03, 0.00
3674000, 1341958634, 7/10/2012, 22:17:14, 0, 40.03, 0.00
3674998, 1341958635, 7/10/2012, 22:17:15, 0, 40.03, 0.00
3675999, 1341958636, 7/10/2012, 22:17:16, 0, 40.03, 0.00
3676999, 1341958637, 7/10/2012, 22:17:17, 0, 40.03, 0.00
3678000, 1341958638, 7/10/2012, 22:17:18, 0, 40.03, 0.00
3678998, 1341958639, 7/10/2012, 22:17:19, 0, 40.03, 0.00
3680000, 1341958640, 7/10/2012, 22:17:20, 0, 40.03, 0.00
3681000, 1341958641, 7/10/2012, 22:17:21, 0, 40.03, 0.00
3681998, 1341958642, 7/10/2012, 22:17:22, 0, 40.03, 0.00
3683000, 1341958643, 7/10/2012, 22:17:23, 0, 40.03, 0.00
3683998, 1341958644, 7/10/2012, 22:17:24, 0, 40.03, 0.00
3684999, 1341958645, 7/10/2012, 22:17:25, 0, 40.03, 0.00
3685999, 1341958646, 7/10/2012, 22:17:26, 0, 40.03, 0.00
